ReadName	ReadLength	EReversevalue	AlignmentLength	Begin	End	Strand	Identity	ReferenceSequenceName	Begin	End
GZ261FQ01C30FQ	256nt	2.3eNegative05	47	219	173	Negative	82.98	gi|229915734|ref|NC_012673.1|	487503	487549
GZ261FQ01AU42P	205nt	6.2eNegative09	44	152	195	Positive	88.64	gi|229915734|ref|NC_012673.1|	1580141	1580184
GZ261FQ01C28CW	116nt	2.6eNegative32	110	1	110	Positive	87.61	gi|229915734|ref|NC_012673.1|	2032687	2032799
GZ261FQ01C28CW	116nt	2.6eNegative32	110	1	110	Positive	87.61	gi|229915734|ref|NC_012673.1|	2160716	2160828
GZ261FQ01C28CW	116nt	2.6eNegative32	110	1	110	Positive	87.61	gi|229915734|ref|NC_012673.1|	2166236	2166348
GZ261FQ01C28CW	116nt	2.6eNegative32	110	1	110	Positive	87.61	gi|229915734|ref|NC_012673.1|	2376938	2377050
GZ261FQ01C28CW	116nt	2.6eNegative32	110	110	1	Negative	87.61	gi|229915734|ref|NC_012673.1|	1553324	1553436
GZ261FQ01C28CW	116nt	2.6eNegative32	110	110	1	Negative	87.61	gi|229915734|ref|NC_012673.1|	1611548	1611660
GZ261FQ01C28CW	116nt	2.6eNegative32	110	110	1	Negative	87.61	gi|229915734|ref|NC_012673.1|	1660285	1660397
GZ261FQ01C28CW	116nt	2.6eNegative32	110	110	1	Negative	87.61	gi|229915734|ref|NC_012673.1|	1666151	1666263
GZ261FQ01C28CW	116nt	2.6eNegative32	110	110	1	Negative	87.61	gi|229915734|ref|NC_012673.1|	1689068	1689180
GZ261FQ01AOMEE	255nt	7.9eNegative09	50	127	176	Positive	86.00	gi|229915734|ref|NC_012673.1|	1429174	1429223
GZ261FQ01CUORL	109nt	1.0eNegative12	98	1	98	Positive	78.57	gi|229915734|ref|NC_012673.1|	2035801	2035898
GZ261FQ01CUORL	109nt	1.0eNegative12	98	1	98	Positive	78.57	gi|229915734|ref|NC_012673.1|	2163831	2163928
GZ261FQ01CUORL	109nt	1.0eNegative12	98	1	98	Positive	78.57	gi|229915734|ref|NC_012673.1|	2169351	2169448
GZ261FQ01CUORL	109nt	1.0eNegative12	98	1	98	Positive	78.57	gi|229915734|ref|NC_012673.1|	2380054	2380151
GZ261FQ01CUORL	109nt	1.0eNegative12	98	98	1	Negative	78.57	gi|229915734|ref|NC_012673.1|	1550042	1550139
GZ261FQ01CUORL	109nt	1.0eNegative12	98	98	1	Negative	78.57	gi|229915734|ref|NC_012673.1|	1608447	1608544
GZ261FQ01CUORL	109nt	1.0eNegative12	98	98	1	Negative	78.57	gi|229915734|ref|NC_012673.1|	1657003	1657100
GZ261FQ01CUORL	109nt	1.0eNegative12	98	98	1	Negative	78.57	gi|229915734|ref|NC_012673.1|	1663050	1663147
GZ261FQ01CUORL	109nt	1.0eNegative12	98	98	1	Negative	78.57	gi|229915734|ref|NC_012673.1|	1685968	1686065
GZ261FQ01A2I1X	125nt	1.2eNegative12	80	3	82	Positive	81.25	gi|229915734|ref|NC_012673.1|	1287974	1288053
GZ261FQ01BSIID	276nt	1.6eNegative10	77	10	86	Positive	80.52	gi|229915734|ref|NC_012673.1|	2199889	2199965
GZ261FQ01EVA29	177nt	4.8eNegative13	48	91	138	Positive	91.67	gi|229915734|ref|NC_012673.1|	804799	804846
GZ261FQ01CI29X	261nt	2.5eNegative16	168	183	16	Negative	75.00	gi|229915734|ref|NC_012673.1|	1580135	1580302
GZ261FQ01DIJRJ	235nt	1.9eNegative09	57	67	11	Negative	84.21	gi|229915734|ref|NC_012673.1|	2762287	2762343
GZ261FQ01C0C9M	205nt	1.9eNegative16	195	5	199	Positive	73.85	gi|229915734|ref|NC_012673.1|	1285278	1285472
GZ261FQ01BRIRX	213nt	3.5eNegative07	63	96	158	Positive	82.54	gi|229915734|ref|NC_012673.1|	1581814	1581875
GZ261FQ01EB8U1	268nt	1.1eNegative11	58	266	209	Negative	86.21	gi|229915734|ref|NC_012673.1|	2200411	2200468
GZ261FQ01BOKB4	130nt	1.3eNegative12	83	83	1	Negative	80.72	gi|229915734|ref|NC_012673.1|	852731	852813
GZ261FQ01BY5HB	164nt	1.2eNegative24	69	82	150	Positive	95.65	gi|229915734|ref|NC_012673.1|	2032461	2032528
GZ261FQ01BY5HB	164nt	1.2eNegative24	69	82	150	Positive	95.65	gi|229915734|ref|NC_012673.1|	2160490	2160557
GZ261FQ01BY5HB	164nt	1.2eNegative24	69	82	150	Positive	95.65	gi|229915734|ref|NC_012673.1|	2166010	2166077
GZ261FQ01BY5HB	164nt	1.2eNegative24	69	82	150	Positive	95.65	gi|229915734|ref|NC_012673.1|	2376712	2376779
GZ261FQ01BY5HB	164nt	1.2eNegative24	69	150	82	Negative	95.65	gi|229915734|ref|NC_012673.1|	1553595	1553662
GZ261FQ01BY5HB	164nt	1.2eNegative24	69	150	82	Negative	95.65	gi|229915734|ref|NC_012673.1|	1611819	1611886
GZ261FQ01BY5HB	164nt	1.2eNegative24	69	150	82	Negative	95.65	gi|229915734|ref|NC_012673.1|	1660556	1660623
GZ261FQ01BY5HB	164nt	1.2eNegative24	69	150	82	Negative	95.65	gi|229915734|ref|NC_012673.1|	1666422	1666489
GZ261FQ01BY5HB	164nt	1.2eNegative24	69	150	82	Negative	95.65	gi|229915734|ref|NC_012673.1|	1689339	1689406
GZ261FQ01BW9DM	117nt	3.3eNegative09	62	88	27	Negative	82.26	gi|229915734|ref|NC_012673.1|	79525	79586
GZ261FQ01ALDA5	207nt	2.8eNegative15	61	145	205	Positive	88.52	gi|229915734|ref|NC_012673.1|	2380971	2381031
GZ261FQ01ALDA5	207nt	7.4eNegative16	71	205	135	Negative	85.92	gi|229915734|ref|NC_012673.1|	1662524	1662594
GZ261FQ01B29NZ	182nt	2.0eNegative23	60	24	83	Positive	96.67	gi|229915734|ref|NC_012673.1|	1554662	1554721
GZ261FQ01B29NZ	182nt	2.0eNegative23	60	24	83	Positive	96.67	gi|229915734|ref|NC_012673.1|	1612886	1612945
GZ261FQ01B29NZ	182nt	2.0eNegative23	60	24	83	Positive	96.67	gi|229915734|ref|NC_012673.1|	1661623	1661682
GZ261FQ01B29NZ	182nt	2.0eNegative23	60	24	83	Positive	96.67	gi|229915734|ref|NC_012673.1|	1667489	1667548
GZ261FQ01B29NZ	182nt	2.0eNegative23	60	24	83	Positive	96.67	gi|229915734|ref|NC_012673.1|	1690407	1690466
GZ261FQ01B29NZ	182nt	2.0eNegative23	60	83	24	Negative	96.67	gi|229915734|ref|NC_012673.1|	2031402	2031461
GZ261FQ01B29NZ	182nt	2.0eNegative23	60	83	24	Negative	96.67	gi|229915734|ref|NC_012673.1|	2159431	2159490
GZ261FQ01B29NZ	182nt	2.0eNegative23	60	83	24	Negative	96.67	gi|229915734|ref|NC_012673.1|	2164951	2165010
GZ261FQ01B29NZ	182nt	2.0eNegative23	60	83	24	Negative	96.67	gi|229915734|ref|NC_012673.1|	2375653	2375712
GZ261FQ01C9FZY	233nt	3.9eNegative07	41	75	35	Negative	87.80	gi|229915734|ref|NC_012673.1|	1317187	1317227
GZ261FQ01BKBHL	203nt	8.8eNegative08	66	81	146	Positive	80.30	gi|229915734|ref|NC_012673.1|	835281	835346
GZ261FQ01AV3MB	105nt	7.7eNegative10	42	50	91	Positive	90.48	gi|229915734|ref|NC_012673.1|	2049881	2049922
GZ261FQ01C9AH8	188nt	3.8eNegative25	183	188	6	Negative	77.72	gi|229915734|ref|NC_012673.1|	1624483	1624666
GZ261FQ01B9296	248nt	5.9eNegative06	66	6	71	Positive	78.79	gi|229915734|ref|NC_012673.1|	1694712	1694777
GZ261FQ01EB6BW	188nt	6.2eNegative05	40	141	102	Negative	85.00	gi|229915734|ref|NC_012673.1|	79620	79659
GZ261FQ01CC50K	303nt	8.6eNegative13	72	218	289	Positive	83.33	gi|229915734|ref|NC_012673.1|	2034900	2034971
GZ261FQ01CC50K	303nt	8.6eNegative13	72	218	289	Positive	83.33	gi|229915734|ref|NC_012673.1|	2162930	2163001
GZ261FQ01CC50K	303nt	8.6eNegative13	72	218	289	Positive	83.33	gi|229915734|ref|NC_012673.1|	2168450	2168521
GZ261FQ01CC50K	303nt	8.6eNegative13	72	218	289	Positive	83.33	gi|229915734|ref|NC_012673.1|	2379153	2379224
GZ261FQ01CC50K	303nt	8.6eNegative13	72	289	218	Negative	83.33	gi|229915734|ref|NC_012673.1|	1550969	1551040
GZ261FQ01CC50K	303nt	8.6eNegative13	72	289	218	Negative	83.33	gi|229915734|ref|NC_012673.1|	1609374	1609445
GZ261FQ01CC50K	303nt	8.6eNegative13	72	289	218	Negative	83.33	gi|229915734|ref|NC_012673.1|	1657930	1658001
GZ261FQ01CC50K	303nt	8.6eNegative13	72	289	218	Negative	83.33	gi|229915734|ref|NC_012673.1|	1663977	1664048
GZ261FQ01CC50K	303nt	8.6eNegative13	72	289	218	Negative	83.33	gi|229915734|ref|NC_012673.1|	1686895	1686966
GZ261FQ01BX8F6	244nt	1.3eNegative14	57	14	70	Positive	89.47	gi|229915734|ref|NC_012673.1|	2031409	2031465
GZ261FQ01BX8F6	244nt	1.3eNegative14	57	14	70	Positive	89.47	gi|229915734|ref|NC_012673.1|	2159438	2159494
GZ261FQ01BX8F6	244nt	1.3eNegative14	57	14	70	Positive	89.47	gi|229915734|ref|NC_012673.1|	2164958	2165014
GZ261FQ01BX8F6	244nt	1.3eNegative14	57	14	70	Positive	89.47	gi|229915734|ref|NC_012673.1|	2375660	2375716
GZ261FQ01BX8F6	244nt	1.3eNegative14	57	70	14	Negative	89.47	gi|229915734|ref|NC_012673.1|	1554658	1554714
GZ261FQ01BX8F6	244nt	1.3eNegative14	57	70	14	Negative	89.47	gi|229915734|ref|NC_012673.1|	1612882	1612938
GZ261FQ01BX8F6	244nt	1.3eNegative14	57	70	14	Negative	89.47	gi|229915734|ref|NC_012673.1|	1661619	1661675
GZ261FQ01BX8F6	244nt	1.3eNegative14	57	70	14	Negative	89.47	gi|229915734|ref|NC_012673.1|	1667485	1667541
GZ261FQ01BX8F6	244nt	1.3eNegative14	57	70	14	Negative	89.47	gi|229915734|ref|NC_012673.1|	1690403	1690459
GZ261FQ01D5UIH	234nt	1.7eNegative13	97	131	35	Negative	79.38	gi|229915734|ref|NC_012673.1|	2181792	2181888
GZ261FQ01EN5U8	194nt	4.1eNegative10	79	193	115	Negative	79.75	gi|229915734|ref|NC_012673.1|	901717	901795
GZ261FQ01BHVVE	201nt	1.3eNegative17	167	23	189	Positive	76.92	gi|229915734|ref|NC_012673.1|	1552143	1552311
GZ261FQ01BHVVE	201nt	1.3eNegative17	167	23	189	Positive	76.92	gi|229915734|ref|NC_012673.1|	1659104	1659272
GZ261FQ01BHVVE	201nt	1.3eNegative17	167	23	189	Positive	76.92	gi|229915734|ref|NC_012673.1|	1688069	1688237
GZ261FQ01BHVVE	201nt	1.3eNegative17	167	189	23	Negative	76.92	gi|229915734|ref|NC_012673.1|	2033631	2033799
GZ261FQ01BHVVE	201nt	1.3eNegative17	167	189	23	Negative	76.92	gi|229915734|ref|NC_012673.1|	2161659	2161827
GZ261FQ01BHVVE	201nt	1.3eNegative17	167	189	23	Negative	76.92	gi|229915734|ref|NC_012673.1|	2167179	2167347
GZ261FQ01BHVVE	201nt	1.3eNegative17	167	189	23	Negative	76.92	gi|229915734|ref|NC_012673.1|	2377882	2378050
GZ261FQ01C1Z8U	235nt	3.5eNegative11	45	111	67	Negative	91.11	gi|229915734|ref|NC_012673.1|	2357235	2357279
GZ261FQ01C722U	109nt	4.0eNegative38	106	4	109	Positive	91.51	gi|229915734|ref|NC_012673.1|	1550184	1550289
GZ261FQ01C722U	109nt	4.0eNegative38	106	4	109	Positive	91.51	gi|229915734|ref|NC_012673.1|	1608589	1608694
GZ261FQ01C722U	109nt	4.0eNegative38	106	4	109	Positive	91.51	gi|229915734|ref|NC_012673.1|	1657145	1657250
GZ261FQ01C722U	109nt	4.0eNegative38	106	4	109	Positive	91.51	gi|229915734|ref|NC_012673.1|	1663192	1663297
GZ261FQ01C722U	109nt	4.0eNegative38	106	4	109	Positive	91.51	gi|229915734|ref|NC_012673.1|	1686110	1686215
GZ261FQ01C722U	109nt	4.0eNegative38	106	109	4	Negative	91.51	gi|229915734|ref|NC_012673.1|	2035651	2035756
GZ261FQ01C722U	109nt	4.0eNegative38	106	109	4	Negative	91.51	gi|229915734|ref|NC_012673.1|	2163681	2163786
GZ261FQ01C722U	109nt	4.0eNegative38	106	109	4	Negative	91.51	gi|229915734|ref|NC_012673.1|	2169201	2169306
GZ261FQ01C722U	109nt	4.0eNegative38	106	109	4	Negative	91.51	gi|229915734|ref|NC_012673.1|	2379904	2380009
GZ261FQ01CFP6X	229nt	3.1eNegative15	83	15	97	Positive	83.53	gi|229915734|ref|NC_012673.1|	2034203	2034287
GZ261FQ01CFP6X	229nt	3.1eNegative15	83	15	97	Positive	83.53	gi|229915734|ref|NC_012673.1|	2162231	2162315
GZ261FQ01CFP6X	229nt	3.1eNegative15	83	15	97	Positive	83.53	gi|229915734|ref|NC_012673.1|	2167751	2167835
GZ261FQ01CFP6X	229nt	3.1eNegative15	83	15	97	Positive	83.53	gi|229915734|ref|NC_012673.1|	2378454	2378538
GZ261FQ01CFP6X	229nt	3.1eNegative15	83	97	15	Negative	83.53	gi|229915734|ref|NC_012673.1|	1551655	1551739
GZ261FQ01CFP6X	229nt	3.1eNegative15	83	97	15	Negative	83.53	gi|229915734|ref|NC_012673.1|	1610060	1610144
GZ261FQ01CFP6X	229nt	3.1eNegative15	83	97	15	Negative	83.53	gi|229915734|ref|NC_012673.1|	1658616	1658700
GZ261FQ01CFP6X	229nt	3.1eNegative15	83	97	15	Negative	83.53	gi|229915734|ref|NC_012673.1|	1664663	1664747
GZ261FQ01CFP6X	229nt	3.1eNegative15	83	97	15	Negative	83.53	gi|229915734|ref|NC_012673.1|	1687581	1687665
GZ261FQ01EFALQ	126nt	1.0eNegative20	91	35	125	Positive	87.10	gi|229915734|ref|NC_012673.1|	2033288	2033380
GZ261FQ01EFALQ	126nt	1.0eNegative20	91	35	125	Positive	87.10	gi|229915734|ref|NC_012673.1|	2161316	2161408
GZ261FQ01EFALQ	126nt	1.0eNegative20	91	35	125	Positive	87.10	gi|229915734|ref|NC_012673.1|	2166836	2166928
GZ261FQ01EFALQ	126nt	1.0eNegative20	91	35	125	Positive	87.10	gi|229915734|ref|NC_012673.1|	2377539	2377631
GZ261FQ01EFALQ	126nt	1.0eNegative20	91	125	35	Negative	87.10	gi|229915734|ref|NC_012673.1|	1552562	1552654
GZ261FQ01EFALQ	126nt	1.0eNegative20	91	125	35	Negative	87.10	gi|229915734|ref|NC_012673.1|	1610967	1611059
GZ261FQ01EFALQ	126nt	1.0eNegative20	91	125	35	Negative	87.10	gi|229915734|ref|NC_012673.1|	1659523	1659615
GZ261FQ01EFALQ	126nt	1.0eNegative20	91	125	35	Negative	87.10	gi|229915734|ref|NC_012673.1|	1665570	1665662
GZ261FQ01EFALQ	126nt	1.0eNegative20	91	125	35	Negative	87.10	gi|229915734|ref|NC_012673.1|	1688487	1688579
GZ261FQ01DYPRK	139nt	1.8eNegative15	86	4	89	Positive	83.72	gi|229915734|ref|NC_012673.1|	1552086	1552170
GZ261FQ01DYPRK	139nt	1.8eNegative15	86	4	89	Positive	83.72	gi|229915734|ref|NC_012673.1|	1610491	1610575
GZ261FQ01DYPRK	139nt	1.8eNegative15	86	4	89	Positive	83.72	gi|229915734|ref|NC_012673.1|	1659047	1659131
GZ261FQ01DYPRK	139nt	1.8eNegative15	86	4	89	Positive	83.72	gi|229915734|ref|NC_012673.1|	1665094	1665178
GZ261FQ01DYPRK	139nt	1.8eNegative15	86	4	89	Positive	83.72	gi|229915734|ref|NC_012673.1|	1688012	1688096
GZ261FQ01DYPRK	139nt	1.8eNegative15	86	89	4	Negative	83.72	gi|229915734|ref|NC_012673.1|	2033772	2033856
GZ261FQ01DYPRK	139nt	1.8eNegative15	86	89	4	Negative	83.72	gi|229915734|ref|NC_012673.1|	2161800	2161884
GZ261FQ01DYPRK	139nt	1.8eNegative15	86	89	4	Negative	83.72	gi|229915734|ref|NC_012673.1|	2167320	2167404
GZ261FQ01DYPRK	139nt	1.8eNegative15	86	89	4	Negative	83.72	gi|229915734|ref|NC_012673.1|	2378023	2378107
GZ261FQ01CDGZ5	309nt	7.9eNegative17	199	204	6	Negative	73.87	gi|229915734|ref|NC_012673.1|	1285211	1285409
GZ261FQ01EILF6	280nt	3.6eNegative04	45	151	195	Positive	82.22	gi|229915734|ref|NC_012673.1|	1674245	1674289
GZ261FQ01BKGT9	421nt	9.9eNegative21	107	39	145	Positive	83.33	gi|229915734|ref|NC_012673.1|	1550965	1551072
GZ261FQ01BKGT9	421nt	9.9eNegative21	107	39	145	Positive	83.33	gi|229915734|ref|NC_012673.1|	1609370	1609477
GZ261FQ01BKGT9	421nt	9.9eNegative21	107	39	145	Positive	83.33	gi|229915734|ref|NC_012673.1|	1657926	1658033
GZ261FQ01BKGT9	421nt	9.9eNegative21	107	39	145	Positive	83.33	gi|229915734|ref|NC_012673.1|	1663973	1664080
GZ261FQ01BKGT9	421nt	9.9eNegative21	107	39	145	Positive	83.33	gi|229915734|ref|NC_012673.1|	1686891	1686998
GZ261FQ01BKGT9	421nt	9.9eNegative21	107	145	39	Negative	83.33	gi|229915734|ref|NC_012673.1|	2034868	2034975
GZ261FQ01BKGT9	421nt	9.9eNegative21	107	145	39	Negative	83.33	gi|229915734|ref|NC_012673.1|	2162898	2163005
GZ261FQ01BKGT9	421nt	9.9eNegative21	107	145	39	Negative	83.33	gi|229915734|ref|NC_012673.1|	2168418	2168525
GZ261FQ01BKGT9	421nt	9.9eNegative21	107	145	39	Negative	83.33	gi|229915734|ref|NC_012673.1|	2379121	2379228
GZ261FQ01AX4UQ	149nt	1.0eNegative28	117	117	1	Negative	85.59	gi|229915734|ref|NC_012673.1|	1608835	1608952
GZ261FQ01AX4UQ	149nt	1.0eNegative28	117	117	1	Negative	85.59	gi|229915734|ref|NC_012673.1|	1663438	1663555
GZ261FQ01DHBN5	165nt	1.7eNegative12	89	165	77	Negative	79.78	gi|229915734|ref|NC_012673.1|	1586923	1587011
GZ261FQ01BBCWE	159nt	1.4eNegative05	104	7	110	Positive	74.04	gi|229915734|ref|NC_012673.1|	392777	392880
GZ261FQ01CD9KE	184nt	2.7eNegative11	57	46	102	Positive	87.93	gi|229915734|ref|NC_012673.1|	2380972	2381029
GZ261FQ01CD9KE	184nt	2.7eNegative11	57	102	46	Negative	87.93	gi|229915734|ref|NC_012673.1|	1662526	1662583
GZ261FQ01D238H	210nt	2.2eNegative12	65	206	142	Negative	84.62	gi|229915734|ref|NC_012673.1|	2905596	2905660
GZ261FQ01DDCNR	177nt	2.0eNegative08	55	116	170	Positive	83.64	gi|229915734|ref|NC_012673.1|	2164356	2164410
GZ261FQ01DDCNR	177nt	2.2eNegative04	42	117	158	Positive	83.33	gi|229915734|ref|NC_012673.1|	2030948	2030989
GZ261FQ01DDCNR	177nt	2.0eNegative08	55	170	116	Negative	83.64	gi|229915734|ref|NC_012673.1|	1662446	1662500
GZ261FQ01DDCNR	177nt	2.2eNegative04	42	158	117	Negative	83.33	gi|229915734|ref|NC_012673.1|	1549221	1549262
GZ261FQ01B9VHY	271nt	7.6eNegative13	84	27	110	Positive	80.95	gi|229915734|ref|NC_012673.1|	853528	853611
GZ261FQ01CMHN0	236nt	2.1eNegative05	92	234	143	Negative	76.34	gi|229915734|ref|NC_012673.1|	1605345	1605437
GZ261FQ01B2WIC	187nt	7.4eNegative38	127	46	172	Positive	87.40	gi|229915734|ref|NC_012673.1|	2032711	2032837
GZ261FQ01B2WIC	187nt	7.4eNegative38	127	46	172	Positive	87.40	gi|229915734|ref|NC_012673.1|	2160740	2160866
GZ261FQ01B2WIC	187nt	7.4eNegative38	127	46	172	Positive	87.40	gi|229915734|ref|NC_012673.1|	2166260	2166386
GZ261FQ01B2WIC	187nt	7.4eNegative38	127	46	172	Positive	87.40	gi|229915734|ref|NC_012673.1|	2376962	2377088
GZ261FQ01B2WIC	187nt	7.4eNegative38	127	172	46	Negative	87.40	gi|229915734|ref|NC_012673.1|	1553286	1553412
GZ261FQ01B2WIC	187nt	7.4eNegative38	127	172	46	Negative	87.40	gi|229915734|ref|NC_012673.1|	1611510	1611636
GZ261FQ01B2WIC	187nt	7.4eNegative38	127	172	46	Negative	87.40	gi|229915734|ref|NC_012673.1|	1660247	1660373
GZ261FQ01B2WIC	187nt	7.4eNegative38	127	172	46	Negative	87.40	gi|229915734|ref|NC_012673.1|	1666113	1666239
GZ261FQ01B2WIC	187nt	7.4eNegative38	127	172	46	Negative	87.40	gi|229915734|ref|NC_012673.1|	1689030	1689156
GZ261FQ01BX6KB	267nt	1.8eNegative17	59	73	131	Positive	91.53	gi|229915734|ref|NC_012673.1|	2031403	2031461
GZ261FQ01BX6KB	267nt	1.8eNegative17	59	73	131	Positive	91.53	gi|229915734|ref|NC_012673.1|	2159432	2159490
GZ261FQ01BX6KB	267nt	1.8eNegative17	59	73	131	Positive	91.53	gi|229915734|ref|NC_012673.1|	2164952	2165010
GZ261FQ01BX6KB	267nt	1.8eNegative17	59	73	131	Positive	91.53	gi|229915734|ref|NC_012673.1|	2375654	2375712
GZ261FQ01BX6KB	267nt	1.8eNegative17	59	131	73	Negative	91.53	gi|229915734|ref|NC_012673.1|	1554662	1554720
GZ261FQ01BX6KB	267nt	1.8eNegative17	59	131	73	Negative	91.53	gi|229915734|ref|NC_012673.1|	1612886	1612944
GZ261FQ01BX6KB	267nt	1.8eNegative17	59	131	73	Negative	91.53	gi|229915734|ref|NC_012673.1|	1661623	1661681
GZ261FQ01BX6KB	267nt	1.8eNegative17	59	131	73	Negative	91.53	gi|229915734|ref|NC_012673.1|	1667489	1667547
